ID,Classe_ABC,Peso,Data,Previsione_Qty,Previsione_Valore
Product_0946_Whse_A,C,1.8660698018403856,2017-01-30,1.6,2.99
Product_0946_Whse_A,C,1.8660698018403856,2017-02-06,1.6,2.99
Product_0947_Whse_J,C,1.8660698018403856,2017-01-16,0.7,1.31
Product_0947_Whse_J,C,1.8660698018403856,2017-01-23,0.7,1.31
Product_0947_Whse_J,C,1.8660698018403856,2017-01-30,0.7,1.31
Product_0947_Whse_J,C,1.8660698018403856,2017-02-06,0.7,1.31
Product_0948_Whse_S,C,7.206807879882205,2017-01-16,140.6,1013.28
Product_0948_Whse_S,C,7.206807879882205,2017-01-23,140.6,1013.28
Product_0948_Whse_S,C,7.206807879882205,2017-01-30,140.6,1013.28
Product_0948_Whse_S,C,7.206807879882205,2017-02-06,140.6,1013.28
Product_0949_Whse_C,C,7.206807879882205,2017-01-16,1598.6,11520.8
Product_0949_Whse_C,C,7.206807879882205,2017-01-23,1598.6,11520.8
Product_0949_Whse_C,C,7.206807879882205,2017-01-30,1598.6,11520.8
Product_0949_Whse_C,C,7.206807879882205,2017-02-06,1598.6,11520.8
Product_0950_Whse_J,C,8.769471313045578,2017-01-16,560.5,4915.29
Product_0950_Whse_J,C,8.769471313045578,2017-01-23,560.5,4915.29
Product_0950_Whse_J,C,8.769471313045578,2017-01-30,560.5,4915.29
Product_0950_Whse_J,C,8.769471313045578,2017-02-06,560.5,4915.29
Product_0951_Whse_A,C,1.8660698018403856,2017-01-16,27.0,50.38
Product_0951_Whse_A,C,1.8660698018403856,2017-01-23,27.0,50.38
Product_0951_Whse_A,C,1.8660698018403856,2017-01-30,27.0,50.38
Product_0951_Whse_A,C,1.8660698018403856,2017-02-06,27.0,50.38
Product_0952_Whse_J,C,8.769471313045578,2017-01-16,745.5,6537.64
Product_0952_Whse_J,C,8.769471313045578,2017-01-23,745.5,6537.64
Product_0952_Whse_J,C,8.769471313045578,2017-01-30,745.5,6537.64
Product_0952_Whse_J,C,8.769471313045578,2017-02-06,745.5,6537.64
Product_0953_Whse_J,C,7.206807879882205,2017-01-16,66.0,475.65
Product_0953_Whse_J,C,7.206807879882205,2017-01-23,66.0,475.65
Product_0953_Whse_J,C,7.206807879882205,2017-01-30,66.0,475.65
Product_0953_Whse_J,C,7.206807879882205,2017-02-06,66.0,475.65
Product_0954_Whse_J,C,6.231383311784228,2017-01-16,1.2,7.48
Product_0954_Whse_J,C,6.231383311784228,2017-01-23,1.2,7.48
Product_0954_Whse_J,C,6.231383311784228,2017-01-30,1.2,7.48
Product_0954_Whse_J,C,6.231383311784228,2017-02-06,1.2,7.48
Product_0955_Whse_J,C,6.231383311784228,2017-01-16,10.5,65.43
Product_0955_Whse_J,C,6.231383311784228,2017-01-23,10.5,65.43
Product_0955_Whse_J,C,6.231383311784228,2017-01-30,10.5,65.43
Product_0955_Whse_J,C,6.231383311784228,2017-02-06,10.5,65.43
Product_0956_Whse_J,C,6.231383311784228,2017-01-16,5.7,35.52
Product_0956_Whse_J,C,6.231383311784228,2017-01-23,5.7,35.52
Product_0956_Whse_J,C,6.231383311784228,2017-01-30,5.7,35.52
Product_0956_Whse_J,C,6.231383311784228,2017-02-06,5.7,35.52
Product_0957_Whse_J,C,7.206807879882205,2017-01-16,322.9,2327.08
Product_0957_Whse_J,C,7.206807879882205,2017-01-23,322.9,2327.08
Product_0957_Whse_J,C,7.206807879882205,2017-01-30,322.9,2327.08
Product_0957_Whse_J,C,7.206807879882205,2017-02-06,322.9,2327.08
Product_0958_Whse_C,C,7.206807879882205,2017-01-16,968.1,6976.91
Product_0958_Whse_C,C,7.206807879882205,2017-01-23,968.1,6976.91
Product_0958_Whse_C,C,7.206807879882205,2017-01-30,968.1,6976.91
Product_0958_Whse_C,C,7.206807879882205,2017-02-06,968.1,6976.91
Product_0958_Whse_S,C,7.206807879882205,2017-01-16,410.4,2957.67
Product_0958_Whse_S,C,7.206807879882205,2017-01-23,410.4,2957.67
Product_0958_Whse_S,C,7.206807879882205,2017-01-30,410.4,2957.67
Product_0958_Whse_S,C,7.206807879882205,2017-02-06,410.4,2957.67
Product_0959_Whse_J,C,6.231383311784228,2017-01-16,0.8,4.99
Product_0959_Whse_J,C,6.231383311784228,2017-01-23,0.8,4.99
Product_0959_Whse_J,C,6.231383311784228,2017-01-30,0.8,4.99
Product_0959_Whse_J,C,6.231383311784228,2017-02-06,0.8,4.99
Product_0960_Whse_J,C,6.231383311784228,2017-01-16,4.0,24.93
Product_0960_Whse_J,C,6.231383311784228,2017-01-23,4.0,24.93
Product_0960_Whse_J,C,6.231383311784228,2017-01-30,4.0,24.93
Product_0960_Whse_J,C,6.231383311784228,2017-02-06,4.0,24.93
Product_0961_Whse_C,C,7.206807879882205,2017-01-16,783.3,5645.09
Product_0961_Whse_C,C,7.206807879882205,2017-01-23,783.3,5645.09
Product_0961_Whse_C,C,7.206807879882205,2017-01-30,783.3,5645.09
Product_0961_Whse_C,C,7.206807879882205,2017-02-06,783.3,5645.09
Product_0961_Whse_J,C,7.206807879882205,2017-01-16,757.7,5460.6
Product_0961_Whse_J,C,7.206807879882205,2017-01-23,757.7,5460.6
Product_0961_Whse_J,C,7.206807879882205,2017-01-30,757.7,5460.6
Product_0961_Whse_J,C,7.206807879882205,2017-02-06,757.7,5460.6
Product_0962_Whse_J,C,7.206807879882205,2017-01-16,3503.9,25251.93
Product_0962_Whse_J,C,7.206807879882205,2017-01-23,3503.9,25251.93
Product_0962_Whse_J,C,7.206807879882205,2017-01-30,3503.9,25251.93
Product_0962_Whse_J,C,7.206807879882205,2017-02-06,3503.9,25251.93
Product_0963_Whse_J,C,7.206807879882205,2017-01-16,703.0,5066.39
Product_0963_Whse_J,C,7.206807879882205,2017-01-23,703.0,5066.39
Product_0963_Whse_J,C,7.206807879882205,2017-01-30,703.0,5066.39
Product_0963_Whse_J,C,7.206807879882205,2017-02-06,703.0,5066.39
Product_0964_Whse_J,C,7.206807879882205,2017-01-16,227.4,1638.83
Product_0964_Whse_J,C,7.206807879882205,2017-01-23,227.4,1638.83
Product_0964_Whse_J,C,7.206807879882205,2017-01-30,227.4,1638.83
Product_0964_Whse_J,C,7.206807879882205,2017-02-06,227.4,1638.83
Product_0965_Whse_A,C,8.769471313045578,2017-01-16,0.7,6.14
Product_0965_Whse_A,C,8.769471313045578,2017-01-23,0.7,6.14
Product_0965_Whse_A,C,8.769471313045578,2017-01-30,0.7,6.14
Product_0965_Whse_A,C,8.769471313045578,2017-02-06,0.7,6.14
Product_0965_Whse_S,C,8.769471313045578,2017-01-16,0.1,0.88
Product_0965_Whse_S,C,8.769471313045578,2017-01-23,0.1,0.88
Product_0965_Whse_S,C,8.769471313045578,2017-01-30,0.1,0.88
Product_0965_Whse_S,C,8.769471313045578,2017-02-06,0.1,0.88
Product_0966_Whse_A,C,8.769471313045578,2017-01-16,10.4,91.2
Product_0966_Whse_A,C,8.769471313045578,2017-01-23,10.4,91.2
Product_0966_Whse_A,C,8.769471313045578,2017-01-30,10.4,91.2
Product_0966_Whse_A,C,8.769471313045578,2017-02-06,10.4,91.2
Product_0966_Whse_S,C,8.769471313045578,2017-01-16,3.3,28.94
Product_0966_Whse_S,C,8.769471313045578,2017-01-23,3.3,28.94
Product_0966_Whse_S,C,8.769471313045578,2017-01-30,3.3,28.94
Product_0966_Whse_S,C,8.769471313045578,2017-02-06,3.3,28.94
Product_0967_Whse_A,C,8.769471313045578,2017-01-16,8.3,72.79
Product_0967_Whse_A,C,8.769471313045578,2017-01-23,8.3,72.79
Product_0967_Whse_A,C,8.769471313045578,2017-01-30,8.3,72.79
Product_0967_Whse_A,C,8.769471313045578,2017-02-06,8.3,72.79
Product_0968_Whse_J,C,6.231383311784228,2017-01-16,93.8,584.5
Product_0968_Whse_J,C,6.231383311784228,2017-01-23,93.8,584.5
Product_0968_Whse_J,C,6.231383311784228,2017-01-30,93.8,584.5
Product_0968_Whse_J,C,6.231383311784228,2017-02-06,93.8,584.5
Product_0969_Whse_J,C,6.231383311784228,2017-01-16,63.5,395.69
Product_0969_Whse_J,C,6.231383311784228,2017-01-23,63.5,395.69
Product_0969_Whse_J,C,6.231383311784228,2017-01-30,63.5,395.69
Product_0969_Whse_J,C,6.231383311784228,2017-02-06,63.5,395.69
Product_0970_Whse_J,C,6.231383311784228,2017-01-16,11.7,72.91
Product_0970_Whse_J,C,6.231383311784228,2017-01-23,11.7,72.91
Product_0970_Whse_J,C,6.231383311784228,2017-01-30,11.7,72.91
Product_0970_Whse_J,C,6.231383311784228,2017-02-06,11.7,72.91
Product_0971_Whse_J,C,6.231383311784228,2017-01-16,117.4,731.56
Product_0971_Whse_J,C,6.231383311784228,2017-01-23,117.4,731.56
Product_0971_Whse_J,C,6.231383311784228,2017-01-30,117.4,731.56
Product_0971_Whse_J,C,6.231383311784228,2017-02-06,117.4,731.56
Product_0972_Whse_J,C,6.231383311784228,2017-01-16,10.3,64.18
Product_0972_Whse_J,C,6.231383311784228,2017-01-23,10.3,64.18
Product_0972_Whse_J,C,6.231383311784228,2017-01-30,10.3,64.18
Product_0972_Whse_J,C,6.231383311784228,2017-02-06,10.3,64.18
Product_0973_Whse_A,C,6.231383311784228,2017-01-16,1243.8,7750.59
Product_0973_Whse_A,C,6.231383311784228,2017-01-23,1243.8,7750.59
Product_0973_Whse_A,C,6.231383311784228,2017-01-30,1243.8,7750.59
Product_0973_Whse_A,C,6.231383311784228,2017-02-06,1243.8,7750.59
Product_0973_Whse_J,C,6.231383311784228,2017-01-16,1855.3,11561.09
Product_0973_Whse_J,C,6.231383311784228,2017-01-23,1855.3,11561.09
Product_0973_Whse_J,C,6.231383311784228,2017-01-30,1855.3,11561.09
Product_0973_Whse_J,C,6.231383311784228,2017-02-06,1855.3,11561.09
Product_0973_Whse_S,C,6.231383311784228,2017-01-16,15.1,94.09
Product_0973_Whse_S,C,6.231383311784228,2017-01-23,15.1,94.09
Product_0973_Whse_S,C,6.231383311784228,2017-01-30,15.1,94.09
Product_0973_Whse_S,C,6.231383311784228,2017-02-06,15.1,94.09
Product_0974_Whse_J,C,6.231383311784228,2017-01-16,578.3,3603.61
Product_0974_Whse_J,C,6.231383311784228,2017-01-23,578.3,3603.61
Product_0974_Whse_J,C,6.231383311784228,2017-01-30,578.3,3603.61
Product_0974_Whse_J,C,6.231383311784228,2017-02-06,578.3,3603.61
Product_0975_Whse_J,C,6.231383311784228,2017-01-16,4237.7,26406.73
Product_0975_Whse_J,C,6.231383311784228,2017-01-23,4237.7,26406.73
Product_0975_Whse_J,C,6.231383311784228,2017-01-30,4237.7,26406.73
Product_0975_Whse_J,C,6.231383311784228,2017-02-06,4237.7,26406.73
Product_0975_Whse_S,C,6.231383311784228,2017-01-16,22.1,137.71
Product_0975_Whse_S,C,6.231383311784228,2017-01-23,22.1,137.71
Product_0975_Whse_S,C,6.231383311784228,2017-01-30,22.1,137.71
Product_0975_Whse_S,C,6.231383311784228,2017-02-06,22.1,137.71
Product_0976_Whse_A,C,6.231383311784228,2017-01-16,113.8,709.13
Product_0976_Whse_A,C,6.231383311784228,2017-01-23,113.8,709.13
Product_0976_Whse_A,C,6.231383311784228,2017-01-30,113.8,709.13
Product_0976_Whse_A,C,6.231383311784228,2017-02-06,113.8,709.13
Product_0976_Whse_J,C,6.231383311784228,2017-01-16,1327.7,8273.41
Product_0976_Whse_J,C,6.231383311784228,2017-01-23,1327.7,8273.41
Product_0976_Whse_J,C,6.231383311784228,2017-01-30,1327.7,8273.41
Product_0976_Whse_J,C,6.231383311784228,2017-02-06,1327.7,8273.41
Product_0977_Whse_A,C,6.231383311784228,2017-01-16,1168.0,7278.26
Product_0977_Whse_A,C,6.231383311784228,2017-01-23,1168.0,7278.26
Product_0977_Whse_A,C,6.231383311784228,2017-01-30,1168.0,7278.26
Product_0977_Whse_A,C,6.231383311784228,2017-02-06,1168.0,7278.26
Product_0978_Whse_J,C,6.231383311784228,2017-01-16,141.7,882.99
Product_0978_Whse_J,C,6.231383311784228,2017-01-23,141.7,882.99
Product_0978_Whse_J,C,6.231383311784228,2017-01-30,141.7,882.99
Product_0978_Whse_J,C,6.231383311784228,2017-02-06,141.7,882.99
Product_0979_Whse_A,B,6.231383311784228,2017-01-16,398.7,2484.45
Product_0979_Whse_A,B,6.231383311784228,2017-01-23,245.1,1527.31
Product_0979_Whse_A,B,6.231383311784228,2017-01-30,144.9,902.93
Product_0979_Whse_A,B,6.231383311784228,2017-02-06,789.2,4917.81
Product_0979_Whse_J,B,6.231383311784228,2017-01-16,4728.1,29462.6
Product_0979_Whse_J,B,6.231383311784228,2017-01-23,6130.0,38198.38
Product_0979_Whse_J,B,6.231383311784228,2017-01-30,9681.8,60331.01
Product_0979_Whse_J,B,6.231383311784228,2017-02-06,5561.1,34653.35
Product_0979_Whse_S,C,6.231383311784228,2017-01-16,370.7,2309.97
Product_0979_Whse_S,C,6.231383311784228,2017-01-23,370.7,2309.97
Product_0979_Whse_S,C,6.231383311784228,2017-01-30,370.7,2309.97
Product_0979_Whse_S,C,6.231383311784228,2017-02-06,370.7,2309.97
Product_0980_Whse_A,B,6.231383311784228,2017-01-16,62.2,387.59
Product_0980_Whse_A,B,6.231383311784228,2017-01-23,45.6,284.15
Product_0980_Whse_A,B,6.231383311784228,2017-01-30,17.2,107.18
Product_0980_Whse_A,B,6.231383311784228,2017-02-06,1002.4,6246.34
Product_0980_Whse_J,C,6.231383311784228,2017-01-16,1281.4,7984.89
Product_0980_Whse_J,C,6.231383311784228,2017-01-23,1281.4,7984.89
Product_0980_Whse_J,C,6.231383311784228,2017-01-30,1281.4,7984.89
Product_0980_Whse_J,C,6.231383311784228,2017-02-06,1281.4,7984.89
Product_0980_Whse_S,B,6.231383311784228,2017-01-16,1.1,6.85
Product_0980_Whse_S,B,6.231383311784228,2017-01-23,1.6,9.97
Product_0980_Whse_S,B,6.231383311784228,2017-01-30,1.6,9.97
Product_0980_Whse_S,B,6.231383311784228,2017-02-06,6.5,40.5
Product_0981_Whse_A,B,6.231383311784228,2017-01-16,304.4,1896.83
Product_0981_Whse_A,B,6.231383311784228,2017-01-23,469.2,2923.77
Product_0981_Whse_A,B,6.231383311784228,2017-01-30,741.1,4618.08
Product_0981_Whse_A,B,6.231383311784228,2017-02-06,1492.5,9300.34
Product_0981_Whse_J,B,6.231383311784228,2017-01-16,676.5,4215.53
Product_0981_Whse_J,B,6.231383311784228,2017-01-23,1037.9,6467.55
Product_0981_Whse_J,B,6.231383311784228,2017-01-30,5382.7,33541.67
Product_0981_Whse_J,B,6.231383311784228,2017-02-06,616.6,3842.27
Product_0982_Whse_A,B,6.231383311784228,2017-01-16,4295.4,26766.28
Product_0982_Whse_A,B,6.231383311784228,2017-01-23,1730.7,10784.66
Product_0982_Whse_A,B,6.231383311784228,2017-01-30,612.5,3816.72
Product_0982_Whse_A,B,6.231383311784228,2017-02-06,8880.0,55334.68
Product_0982_Whse_J,C,6.231383311784228,2017-01-16,253.2,1577.79
Product_0982_Whse_J,C,6.231383311784228,2017-01-23,253.2,1577.79
Product_0982_Whse_J,C,6.231383311784228,2017-01-30,253.2,1577.79
Product_0982_Whse_J,C,6.231383311784228,2017-02-06,253.2,1577.79
Product_0983_Whse_J,C,6.231383311784228,2017-01-16,165.9,1033.79
Product_0983_Whse_J,C,6.231383311784228,2017-01-23,165.9,1033.79
Product_0983_Whse_J,C,6.231383311784228,2017-01-30,165.9,1033.79
Product_0983_Whse_J,C,6.231383311784228,2017-02-06,165.9,1033.79
Product_0984_Whse_A,B,6.231383311784228,2017-01-16,771.2,4805.64
Product_0984_Whse_A,B,6.231383311784228,2017-01-23,840.7,5238.72
Product_0984_Whse_A,B,6.231383311784228,2017-01-30,1636.6,10198.28
Product_0984_Whse_A,B,6.231383311784228,2017-02-06,2166.5,13500.29
Product_0984_Whse_J,B,6.231383311784228,2017-01-16,5211.5,32474.85
Product_0984_Whse_J,B,6.231383311784228,2017-01-23,1430.4,8913.37
Product_0984_Whse_J,B,6.231383311784228,2017-01-30,7145.2,44524.48
Product_0984_Whse_J,B,6.231383311784228,2017-02-06,2932.3,18272.29
Product_0984_Whse_S,C,6.231383311784228,2017-01-16,16.5,102.82
Product_0984_Whse_S,C,6.231383311784228,2017-01-23,16.5,102.82
Product_0984_Whse_S,C,6.231383311784228,2017-01-30,16.5,102.82
Product_0984_Whse_S,C,6.231383311784228,2017-02-06,16.5,102.82
Product_0985_Whse_A,B,6.231383311784228,2017-01-16,886.4,5523.5
Product_0985_Whse_A,B,6.231383311784228,2017-01-23,1.4,8.72
Product_0985_Whse_A,B,6.231383311784228,2017-01-30,268.0,1670.01
Product_0985_Whse_A,B,6.231383311784228,2017-02-06,192.0,1196.43
Product_0986_Whse_A,C,6.231383311784228,2017-01-16,18.4,114.66
Product_0986_Whse_A,C,6.231383311784228,2017-01-23,18.4,114.66
Product_0986_Whse_A,C,6.231383311784228,2017-01-30,18.4,114.66
Product_0986_Whse_A,C,6.231383311784228,2017-02-06,18.4,114.66
Product_0986_Whse_J,C,6.231383311784228,2017-01-16,1563.7,9744.01
Product_0986_Whse_J,C,6.231383311784228,2017-01-23,1563.7,9744.01
Product_0986_Whse_J,C,6.231383311784228,2017-01-30,1563.7,9744.01
Product_0986_Whse_J,C,6.231383311784228,2017-02-06,1563.7,9744.01
Product_0987_Whse_A,C,6.231383311784228,2017-01-16,1423.1,8867.88
Product_0987_Whse_A,C,6.231383311784228,2017-01-23,1423.1,8867.88
Product_0987_Whse_A,C,6.231383311784228,2017-01-30,1423.1,8867.88
Product_0987_Whse_A,C,6.231383311784228,2017-02-06,1423.1,8867.88
Product_0987_Whse_J,C,6.231383311784228,2017-01-16,492.4,3068.33
Product_0987_Whse_J,C,6.231383311784228,2017-01-23,492.4,3068.33
Product_0987_Whse_J,C,6.231383311784228,2017-01-30,492.4,3068.33
Product_0987_Whse_J,C,6.231383311784228,2017-02-06,492.4,3068.33
Product_0988_Whse_J,C,6.231383311784228,2017-01-16,23.9,148.93
Product_0988_Whse_J,C,6.231383311784228,2017-01-23,23.9,148.93
Product_0988_Whse_J,C,6.231383311784228,2017-01-30,23.9,148.93
Product_0988_Whse_J,C,6.231383311784228,2017-02-06,23.9,148.93
Product_0989_Whse_A,C,6.231383311784228,2017-01-16,1120.4,6981.64
Product_0989_Whse_A,C,6.231383311784228,2017-01-23,1120.4,6981.64
Product_0989_Whse_A,C,6.231383311784228,2017-01-30,1120.4,6981.64
Product_0989_Whse_A,C,6.231383311784228,2017-02-06,1120.4,6981.64
Product_0989_Whse_J,C,6.231383311784228,2017-01-16,629.2,3920.79
Product_0989_Whse_J,C,6.231383311784228,2017-01-23,629.2,3920.79
Product_0989_Whse_J,C,6.231383311784228,2017-01-30,629.2,3920.79
Product_0989_Whse_J,C,6.231383311784228,2017-02-06,629.2,3920.79
Product_0990_Whse_A,C,6.231383311784228,2017-01-16,20286.3,126411.71
Product_0990_Whse_A,C,6.231383311784228,2017-01-23,20286.3,126411.71
Product_0990_Whse_A,C,6.231383311784228,2017-01-30,20286.3,126411.71
Product_0990_Whse_A,C,6.231383311784228,2017-02-06,20286.3,126411.71
Product_0991_Whse_J,C,6.231383311784228,2017-01-16,588.2,3665.3
Product_0991_Whse_J,C,6.231383311784228,2017-01-23,588.2,3665.3
Product_0991_Whse_J,C,6.231383311784228,2017-01-30,588.2,3665.3
Product_0991_Whse_J,C,6.231383311784228,2017-02-06,588.2,3665.3
Product_0992_Whse_J,C,6.231383311784228,2017-01-16,138.1,860.55
Product_0992_Whse_J,C,6.231383311784228,2017-01-23,138.1,860.55
Product_0992_Whse_J,C,6.231383311784228,2017-01-30,138.1,860.55
Product_0992_Whse_J,C,6.231383311784228,2017-02-06,138.1,860.55
Product_0993_Whse_J,C,6.231383311784228,2017-01-16,228.9,1426.36
Product_0993_Whse_J,C,6.231383311784228,2017-01-23,228.9,1426.36
Product_0993_Whse_J,C,6.231383311784228,2017-01-30,228.9,1426.36
Product_0993_Whse_J,C,6.231383311784228,2017-02-06,228.9,1426.36
Product_0994_Whse_J,C,6.231383311784228,2017-01-16,201.2,1253.75
Product_0994_Whse_J,C,6.231383311784228,2017-01-23,201.2,1253.75
Product_0994_Whse_J,C,6.231383311784228,2017-01-30,201.2,1253.75
Product_0994_Whse_J,C,6.231383311784228,2017-02-06,201.2,1253.75
Product_0995_Whse_A,C,6.231383311784228,2017-01-16,1115.4,6950.48
Product_0995_Whse_A,C,6.231383311784228,2017-01-23,1115.4,6950.48
Product_0995_Whse_A,C,6.231383311784228,2017-01-30,1115.4,6950.48
Product_0995_Whse_A,C,6.231383311784228,2017-02-06,1115.4,6950.48
Product_0995_Whse_J,C,6.231383311784228,2017-01-16,55.0,342.73
Product_0995_Whse_J,C,6.231383311784228,2017-01-23,55.0,342.73
Product_0995_Whse_J,C,6.231383311784228,2017-01-30,55.0,342.73
Product_0995_Whse_J,C,6.231383311784228,2017-02-06,55.0,342.73
Product_0996_Whse_S,C,6.231383311784228,2017-01-16,2438.6,15195.85
Product_0996_Whse_S,C,6.231383311784228,2017-01-23,2438.6,15195.85
Product_0996_Whse_S,C,6.231383311784228,2017-01-30,2438.6,15195.85
Product_0996_Whse_S,C,6.231383311784228,2017-02-06,2438.6,15195.85
Product_0997_Whse_A,C,6.231383311784228,2017-01-16,1732.2,10794.0
Product_0997_Whse_A,C,6.231383311784228,2017-01-23,1732.2,10794.0
Product_0997_Whse_A,C,6.231383311784228,2017-01-30,1732.2,10794.0
Product_0997_Whse_A,C,6.231383311784228,2017-02-06,1732.2,10794.0
Product_0998_Whse_A,C,6.231383311784228,2017-01-16,2088.3,13013.0
Product_0998_Whse_A,C,6.231383311784228,2017-01-23,2088.3,13013.0
Product_0998_Whse_A,C,6.231383311784228,2017-01-30,2088.3,13013.0
Product_0998_Whse_A,C,6.231383311784228,2017-02-06,2088.3,13013.0
Product_0998_Whse_J,C,6.231383311784228,2017-01-16,682.3,4251.67
Product_0998_Whse_J,C,6.231383311784228,2017-01-23,682.3,4251.67
Product_0998_Whse_J,C,6.231383311784228,2017-01-30,682.3,4251.67
Product_0998_Whse_J,C,6.231383311784228,2017-02-06,682.3,4251.67
Product_0998_Whse_S,B,6.231383311784228,2017-01-16,2.1,13.09
Product_0998_Whse_S,B,6.231383311784228,2017-01-23,53.9,335.87
Product_0998_Whse_S,B,6.231383311784228,2017-01-30,525.1,3272.1
Product_0998_Whse_S,B,6.231383311784228,2017-02-06,853.4,5317.86
Product_0999_Whse_A,C,6.231383311784228,2017-01-16,433.7,2702.55
Product_0999_Whse_A,C,6.231383311784228,2017-01-23,433.7,2702.55
Product_0999_Whse_A,C,6.231383311784228,2017-01-30,433.7,2702.55
Product_0999_Whse_A,C,6.231383311784228,2017-02-06,433.7,2702.55
Product_1000_Whse_A,B,6.231383311784228,2017-01-16,16.7,104.06
Product_1000_Whse_A,B,6.231383311784228,2017-01-23,847.5,5281.1
Product_1000_Whse_A,B,6.231383311784228,2017-01-30,8.1,50.47
Product_1000_Whse_A,B,6.231383311784228,2017-02-06,6.8,42.37
Product_1000_Whse_J,C,6.231383311784228,2017-01-16,88.5,551.48
Product_1000_Whse_J,C,6.231383311784228,2017-01-23,88.5,551.48
Product_1000_Whse_J,C,6.231383311784228,2017-01-30,88.5,551.48
Product_1000_Whse_J,C,6.231383311784228,2017-02-06,88.5,551.48
Product_1000_Whse_S,C,6.231383311784228,2017-01-16,1014.2,6319.87
Product_1000_Whse_S,C,6.231383311784228,2017-01-23,1014.2,6319.87
Product_1000_Whse_S,C,6.231383311784228,2017-01-30,1014.2,6319.87
Product_1000_Whse_S,C,6.231383311784228,2017-02-06,1014.2,6319.87
Product_1001_Whse_A,C,6.231383311784228,2017-01-16,1569.8,9782.03
Product_1001_Whse_A,C,6.231383311784228,2017-01-23,1569.8,9782.03
Product_1001_Whse_A,C,6.231383311784228,2017-01-30,1569.8,9782.03
Product_1001_Whse_A,C,6.231383311784228,2017-02-06,1569.8,9782.03
Product_1001_Whse_J,C,6.231383311784228,2017-01-16,309.9,1931.11
Product_1001_Whse_J,C,6.231383311784228,2017-01-23,309.9,1931.11
Product_1001_Whse_J,C,6.231383311784228,2017-01-30,309.9,1931.11
Product_1001_Whse_J,C,6.231383311784228,2017-02-06,309.9,1931.11
Product_1001_Whse_S,B,6.231383311784228,2017-01-16,2.7,16.82
Product_1001_Whse_S,B,6.231383311784228,2017-01-23,36.9,229.94
Product_1001_Whse_S,B,6.231383311784228,2017-01-30,43.0,267.95
Product_1001_Whse_S,B,6.231383311784228,2017-02-06,1.6,9.97
Product_1002_Whse_A,C,6.231383311784228,2017-01-16,3212.7,20019.57
Product_1002_Whse_A,C,6.231383311784228,2017-01-23,3212.7,20019.57
Product_1002_Whse_A,C,6.231383311784228,2017-01-30,3212.7,20019.57
Product_1002_Whse_A,C,6.231383311784228,2017-02-06,3212.7,20019.57
Product_1003_Whse_A,C,8.769471313045578,2017-01-16,886.9,7777.64
Product_1003_Whse_A,C,8.769471313045578,2017-01-23,886.9,7777.64
Product_1003_Whse_A,C,8.769471313045578,2017-01-30,886.9,7777.64
Product_1003_Whse_A,C,8.769471313045578,2017-02-06,886.9,7777.64
Product_1004_Whse_A,C,8.769471313045578,2017-01-16,300.7,2636.98
Product_1004_Whse_A,C,8.769471313045578,2017-01-23,300.7,2636.98
Product_1004_Whse_A,C,8.769471313045578,2017-01-30,300.7,2636.98
Product_1004_Whse_A,C,8.769471313045578,2017-02-06,300.7,2636.98
Product_1004_Whse_S,C,8.769471313045578,2017-01-16,147.5,1293.5
Product_1004_Whse_S,C,8.769471313045578,2017-01-23,147.5,1293.5
Product_1004_Whse_S,C,8.769471313045578,2017-01-30,147.5,1293.5
Product_1004_Whse_S,C,8.769471313045578,2017-02-06,147.5,1293.5
Product_1005_Whse_S,C,8.769471313045578,2017-01-16,3135.3,27494.92
Product_1005_Whse_S,C,8.769471313045578,2017-01-23,3135.3,27494.92
Product_1005_Whse_S,C,8.769471313045578,2017-01-30,3135.3,27494.92
Product_1005_Whse_S,C,8.769471313045578,2017-02-06,3135.3,27494.92
Product_1006_Whse_A,C,8.769471313045578,2017-01-16,192.3,1686.37
Product_1006_Whse_A,C,8.769471313045578,2017-01-23,192.3,1686.37
Product_1006_Whse_A,C,8.769471313045578,2017-01-30,192.3,1686.37
Product_1006_Whse_A,C,8.769471313045578,2017-02-06,192.3,1686.37
Product_1007_Whse_A,C,8.769471313045578,2017-01-16,839.1,7358.46
Product_1007_Whse_A,C,8.769471313045578,2017-01-23,839.1,7358.46
Product_1007_Whse_A,C,8.769471313045578,2017-01-30,839.1,7358.46
Product_1007_Whse_A,C,8.769471313045578,2017-02-06,839.1,7358.46
Product_1007_Whse_S,C,8.769471313045578,2017-01-16,29.0,254.31
Product_1007_Whse_S,C,8.769471313045578,2017-01-23,29.0,254.31
Product_1007_Whse_S,C,8.769471313045578,2017-01-30,29.0,254.31
Product_1007_Whse_S,C,8.769471313045578,2017-02-06,29.0,254.31
Product_1008_Whse_S,B,8.769471313045578,2017-01-16,1341.5,11764.25
Product_1008_Whse_S,B,8.769471313045578,2017-01-23,69.2,606.85
Product_1008_Whse_S,B,8.769471313045578,2017-01-30,75.9,665.6
Product_1008_Whse_S,B,8.769471313045578,2017-02-06,271.5,2380.91
Product_1009_Whse_J,C,7.206807879882205,2017-01-16,578.9,4172.02
Product_1009_Whse_J,C,7.206807879882205,2017-01-23,578.9,4172.02
Product_1009_Whse_J,C,7.206807879882205,2017-01-30,578.9,4172.02
Product_1009_Whse_J,C,7.206807879882205,2017-02-06,578.9,4172.02
Product_1010_Whse_C,C,7.206807879882205,2017-01-16,890.6,6418.38
Product_1010_Whse_C,C,7.206807879882205,2017-01-23,890.6,6418.38
